ID;Bezeichnung;Quelle;Reifegrad;IoT;Cyber Physical System;Cloud Computing;Machine Learning;DLT (Distributed Ledger);Mobile based systems;Anbieter;Technologie;Maturity Index;Strategische Ziele;Branche;Funktion;SCOR1;Unterprozess
559;Machine-to-Machine (M2M) Connectivity bei AT&T;https://www.iotone.com/casestudy/zonar-takes-the-wheel-with-a-m2m-solution/c21;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Zonar;Kommunikationsnetzwerke;Konnektivitaet;Sicherheit;Logistik & Post;Kommunikation;Enable;Enable4-7:
560;Cisco Connected Mining solution bei Goldcorp;https://www.iotone.com/casestudy/goldcorp-internet-of-things-enables-the-mine-of-the-future/c37;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;AeroScout (https://www.aeroscout.com/index.html;Kommunikationsnetzwerke;Konnektivitaet;Unternehmenskommunikation;Rohstoffe & Bergbau;Kommunikation;Enable;Enable3:
560;Cisco Connected Mining solution bei Goldcorp;https://www.iotone.com/casestudy/goldcorp-internet-of-things-enables-the-mine-of-the-future/c37;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;AeroScout (https://www.aeroscout.com/index.html;Kommunikationsnetzwerke;Konnektivitaet;Sicherheit;Rohstoffe & Bergbau;Kommunikation;Enable;Enable3:
561;Transportroboter im intelligenten Warenhausmanagement bei BLG Logistics;https://www.wfb-bremen.de/de/page/stories/digitalisierung-industrie40/blg-logistics-hat-einiges-auf-lager-zum-beispiel-eines-der-modernsten-kommissioniersysteme-europas;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Autonome Transportsysteme;Adaptierbarkeit;Ordnung & Sauberkeit;Logistik & Post;Transport;Deliver;Deliver8-11:
561;Transportroboter im intelligenten Warenhausmanagement bei BLG Logistics;https://www.wfb-bremen.de/de/page/stories/digitalisierung-industrie40/blg-logistics-hat-einiges-auf-lager-zum-beispiel-eines-der-modernsten-kommissioniersysteme-europas;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Autonome Transportsysteme;Adaptierbarkeit;Ergonomie;Logistik & Post;Transport;Deliver;Deliver8-11:
562;Smartphone als Analysegeraet bei Schindler Aufzuege;https://www.nzz.ch/wirtschaft/fruechte-der-digitalisierung-schindler-flickt-aufzuege-mit-dem-iphone-ld.88698;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;Eigenentwicklung;Smart Mobile Applications;Sichtbarkeit;Produkt- & Dienstleistungseigenschaften;Anlagen- und Maschinenbau;Unterstuetzung der MA;Return;Return5-6:
562;Smartphone als Analysegeraet bei Schindler Aufzuege;https://www.nzz.ch/wirtschaft/fruechte-der-digitalisierung-schindler-flickt-aufzuege-mit-dem-iphone-ld.88698;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;Eigenentwicklung;Smart Mobile Applications;Sichtbarkeit;Ergonomie;Anlagen- und Maschinenbau;Unterstuetzung der MA;Return;Return5-6:
563;Intelligente Montagelinie bei Bosch Rexroth;http://www.industrie2025.ch/industrie-40-know-how.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Vernetzung von Systemen;Sichtbarkeit;Durchsichtigkeit;Werkzeugmaschinen;Herstellung;Source;Source4-6:
563;Intelligente Montagelinie bei Bosch Rexroth;http://www.industrie2025.ch/industrie-40-know-how.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Vernetzung von Systemen;Sichtbarkeit;Prozessdauer;Werkzeugmaschinen;Herstellung;Source;Source4-6:
564;Mixed-Reality Brille im Sales Prozess bei Thyssenkrupp Elevator;https://www.computerwoche.de/a/so-nutzt-thyssenkrupp-die-hololens-brille.3546160;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;Microsoft Hololens;Visual Computing;Sichtbarkeit;Prozessdauer;Anlagen- und Maschinenbau;Datenspeicherung und -bereitstellung;Enable;Enable3:
564;Mixed-Reality Brille im Sales Prozess bei Thyssenkrupp Elevator;https://www.computerwoche.de/a/so-nutzt-thyssenkrupp-die-hololens-brille.3546160;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;Microsoft Hololens;Visual Computing;Sichtbarkeit;Ergonomie;Anlagen- und Maschinenbau;Datenspeicherung und -bereitstellung;Enable;Enable3:
565;5G Campus-Netz und Edge Clouds bei Osram;https://www.t-systems.com/de/de/referenzen/connectivity/5-g-campus-netzwerk-osram;Forschungsprojekt;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;T-Systems (https://www.t-systems.com/);Kommunikationsnetzwerke;Sichtbarkeit;Unternehmenskommunikation;Elektronik/Elektro;Kommunikation;Enable;Enable3:
565;5G Campus-Netz und Edge Clouds bei Osram;https://www.t-systems.com/de/de/referenzen/connectivity/5-g-campus-netzwerk-osram;Forschungsprojekt;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;T-Systems (https://www.t-systems.com/);Kommunikationsnetzwerke;Sichtbarkeit;Sicherheit;Elektronik/Elektro;Kommunikation;Enable;Enable3:
566;Maschinenwartung aus der Cloud bei Baumueller GmbH;https://www.t-systems.com/de/de/referenzen/cloud-und-infrastructure/open-telekom-cloud-baumueller;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Plattformloesung;Konnektivitaet;Ordnung & Sauberkeit;Bauzulieferer;Datenspeicherung und -bereitstellung;Enable;Enable3:
566;Maschinenwartung aus der Cloud bei Baumueller GmbH;https://www.t-systems.com/de/de/referenzen/cloud-und-infrastructure/open-telekom-cloud-baumueller;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Plattformloesung;Konnektivitaet;Prozessqualitaet;Bauzulieferer;Datenspeicherung und -bereitstellung;Enable;Enable3:
567;SmartBin von Bossard;https://www.bossard.com/en/smart-factory-logistics/systems/smartbin-intelligent-logistics-system/;Etabliert;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Bossard;Reaktive Zustandsueberwachung;Konnektivitaet;Kundenbeziehung;Anlagen- und Maschinenbau;Zustandsbestimmung;Plan;Plan1-2:
567;SmartBin von Bossard;https://www.bossard.com/en/smart-factory-logistics/systems/smartbin-intelligent-logistics-system/;Etabliert;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Bossard;Reaktive Zustandsueberwachung;Konnektivitaet;Ergonomie;Anlagen- und Maschinenbau;Zustandsbestimmung;Plan;Plan1-2:
568;Flottenmanagement Esys Fleet;https://www.esys.eu/flottenmanagement-und-ortung.html;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Esys (https://www.esys.eu/start.html);DCaaS (Datacenter);Prognosefaehigkeit;Ordnung & Sauberkeit;Logistik & Post;Datenspeicherung und -bereitstellung;Plan;Plan1-2:
568;Flottenmanagement Esys Fleet;https://www.esys.eu/flottenmanagement-und-ortung.html;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Esys (https://www.esys.eu/start.html);DCaaS (Datacenter);Prognosefaehigkeit;Prozessdauer;Logistik & Post;Datenspeicherung und -bereitstellung;Plan;Plan1-2:
568;Flottenmanagement Esys Fleet;https://www.esys.eu/flottenmanagement-und-ortung.html;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Esys (https://www.esys.eu/start.html);DCaaS (Datacenter);Prognosefaehigkeit;Ordnung & Sauberkeit;Logistik & Post;Datenspeicherung und -bereitstellung;Plan;Plan1-2:
568;Flottenmanagement Esys Fleet;https://www.esys.eu/flottenmanagement-und-ortung.html;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Esys (https://www.esys.eu/start.html);DCaaS (Datacenter);Prognosefaehigkeit;Prozessdauer;Logistik & Post;Datenspeicherung und -bereitstellung;Plan;Plan1-2:
569;Smart Containers - MSC und Traxens;https://www.msc.com/site-template/our-services/technology/smart-containers?agencyPath=che;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;MSC;DCaaS (Datacenter);Prognosefaehigkeit;Ordnung & Sauberkeit;Logistik & Post;Datenspeicherung und -bereitstellung;Plan;Plan3:
569;Smart Containers - MSC und Traxens;https://www.msc.com/site-template/our-services/technology/smart-containers?agencyPath=che;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;MSC;DCaaS (Datacenter);Prognosefaehigkeit;Durchsichtigkeit;Logistik & Post;Datenspeicherung und -bereitstellung;Plan;Plan3:
570;Intelligente Datenverwaltung verbessert die Fertigungseffizienz von Gambro Dialysatoren;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/302-gambro/beitrag-gambo.html;Nutzung;WAHR;FALSCH;WAHR;FALSCH;FALSCH;WAHR;Eigenentwicklung mit BAeR Automation GmbH und der GADV GmbH;Smart Wearables;Prognosefaehigkeit;Ordnung & Sauberkeit;Medizinaltechnik;Unterstuetzung der MA;Make;Make4:
570;Intelligente Datenverwaltung verbessert die Fertigungseffizienz von Gambro Dialysatoren;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/302-gambro/beitrag-gambo.html;Nutzung;WAHR;FALSCH;WAHR;FALSCH;FALSCH;WAHR;Eigenentwicklung mit BAeR Automation GmbH und der GADV GmbH;Smart Wearables;Prognosefaehigkeit;Ergonomie;Medizinaltechnik;Unterstuetzung der MA;Make;Make4:
571;Vernetztes Fertigen bei der Herstellung von Stanzwerkzeugen;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/127-trumpf-intelligent-networking-of-human-machine-and-component/article-trumpf-intelligent-networking-of-human-machine-and-component.html;Nutzung;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;TRUMPF Werkzeugmaschinen GmbH + Co.KG (www.trumpf.com/en);Auto-ID;Konnektivitaet;Produkt- & Dienstleistungseigenschaften;Werkzeugmaschinen;Datenerfassung;Source;Source4-6:
571;Vernetztes Fertigen bei der Herstellung von Stanzwerkzeugen;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/127-trumpf-intelligent-networking-of-human-machine-and-component/article-trumpf-intelligent-networking-of-human-machine-and-component.html;Nutzung;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;TRUMPF Werkzeugmaschinen GmbH + Co.KG (www.trumpf.com/en);Auto-ID;Konnektivitaet;Ergonomie;Werkzeugmaschinen;Datenerfassung;Source;Source4-6:
513;Verankerung eines Fingerabdrucks physischer Guetern durch KI- und Block-Chain-Technologien;https://www.merckgroup.com/en/research/innovation-center/highlights/blockchain.html;Pilotanwendung;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;Merck Group (https://www.merckgroup.com/en/research/innovation-center/highlights/blockchain.html);Blockchain;Sichtbarkeit;Sicherheit;Pharma;Verifizierung;Source;Source4-6:
513;Verankerung eines Fingerabdrucks physischer Guetern durch KI- und Block-Chain-Technologien;https://www.merckgroup.com/en/research/innovation-center/highlights/blockchain.html;Pilotanwendung;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;Merck Group (https://www.merckgroup.com/en/research/innovation-center/highlights/blockchain.html);Blockchain;Sichtbarkeit;Produkt- & Dienstleistungseigenschaften;Pharma;Verifizierung;Source;Source4-6:
572;Verankerung eines Fingerabdrucks physischer Guetern durch KI- und Block-Chain-Technologien;https://www.merckgroup.com/en/research/innovation-center/highlights/blockchain.html;Nutzung;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;Merck Group (https://www.merckgroup.com/en/research/innovation-center/highlights/blockchain.html);Blockchain;Sichtbarkeit;Sicherheit;Pharma;Verifizierung;Enable;Enable3:
572;Verankerung eines Fingerabdrucks physischer Guetern durch KI- und Block-Chain-Technologien;https://www.merckgroup.com/en/research/innovation-center/highlights/blockchain.html;Nutzung;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;Merck Group (https://www.merckgroup.com/en/research/innovation-center/highlights/blockchain.html);Blockchain;Sichtbarkeit;Image & Reputation;Pharma;Verifizierung;Enable;Enable3:
573;Smarte Datenbrille "DIWA" von DATAPHONE reduziert Pickzeiten und Fehlerquoten;https://dataphone.ch/de/software/art-3-smarte-datenbrille;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Dataphone AG (https://dataphone.ch/de/software/art-3-smarte-datenbrille);Visual Computing;Sichtbarkeit;Mitarbeiterzufriedenheit;Logistik & Post;Datenspeicherung und -bereitstellung;Deliver;Deliver13-15:
573;Smarte Datenbrille "DIWA" von DATAPHONE reduziert Pickzeiten und Fehlerquoten;https://dataphone.ch/de/software/art-3-smarte-datenbrille;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Dataphone AG (https://dataphone.ch/de/software/art-3-smarte-datenbrille);Visual Computing;Sichtbarkeit;Ordnung & Sauberkeit;Logistik & Post;Datenspeicherung und -bereitstellung;Deliver;Deliver13-15:
574;Verbesserung der Kommissionierung durch Beschleunigung des Scannens und der Lokalisierung von Gegenstaenden durch Datenbrillen bei AGCO Fendt;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/470-agco-fendt-ubimax/beitrag-fendt-ubimax.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);Visual Computing;Sichtbarkeit;Mitarbeiterzufriedenheit;Anlagen- und Maschinenbau;Datenspeicherung und -bereitstellung;Source;Source4-6:
574;Verbesserung der Kommissionierung durch Beschleunigung des Scannens und der Lokalisierung von Gegenstaenden durch Datenbrillen bei AGCO Fendt;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/470-agco-fendt-ubimax/beitrag-fendt-ubimax.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);Visual Computing;Sichtbarkeit;Ordnung & Sauberkeit;Anlagen- und Maschinenbau;Datenspeicherung und -bereitstellung;Source;Source4-6:
575;Verbesserung der Kommissionierung durch Beschleunigung des Scannens und der Lokalisierung von Gegenstaenden durch Datenbrillen bei AGCO Fendt;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/470-agco-fendt-ubimax/beitrag-fendt-ubimax.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);Visual Computing;Sichtbarkeit;Ergonomie;Anlagen- und Maschinenbau;Datenspeicherung und -bereitstellung;Source;Source4-6:
575;Verbesserung der Kommissionierung durch Beschleunigung des Scannens und der Lokalisierung von Gegenstaenden durch Datenbrillen bei AGCO Fendt;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/470-agco-fendt-ubimax/beitrag-fendt-ubimax.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);Visual Computing;Sichtbarkeit;Mitarbeiterzufriedenheit;Anlagen- und Maschinenbau;Datenspeicherung und -bereitstellung;Source;Source4-6:
576;Einsatz der Hololens um Reparaturanweisungen und Informationen ins Sichtfeld des Traegers zu projezieren. Nutzung bei Jungheinrich um  Gabelstapler zu reparieren.;https://www.handelszeitung.ch/mixed-reality;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Microsoft Hololens;Visual Computing;Transparenz;Ergonomie;Anlagen- und Maschinenbau;Unterstuetzung der MA;Make;Make4:
576;Einsatz der Hololens um Reparaturanweisungen und Informationen ins Sichtfeld des Traegers zu projezieren. Nutzung bei Jungheinrich um  Gabelstapler zu reparieren.;https://www.handelszeitung.ch/mixed-reality;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Microsoft Hololens;Visual Computing;Transparenz;Sicherheit;Anlagen- und Maschinenbau;Unterstuetzung der MA;Make;Make4:
577;Mixed-Reality Brille im Sales Prozess bei Thyssenkrupp Elevator;https://www.computerwoche.de/a/so-nutzt-thyssenkrupp-die-hololens-brille.3546160;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Microsoft Hololens;Visual Computing;Sichtbarkeit;Produkt- & Dienstleistungseigenschaften;Anlagen- und Maschinenbau;Datenspeicherung und -bereitstellung;Enable;Enable3:
577;Mixed-Reality Brille im Sales Prozess bei Thyssenkrupp Elevator;https://www.computerwoche.de/a/so-nutzt-thyssenkrupp-die-hololens-brille.3546160;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Microsoft Hololens;Visual Computing;Sichtbarkeit;Prozessqualitaet;Anlagen- und Maschinenbau;Datenspeicherung und -bereitstellung;Enable;Enable3:
579;Smarte Datenbrille "DIWA" von DATAPHONE reduziert Pickzeiten und Fehlerquoten;https://dataphone.ch/de/software/art-3-smarte-datenbrille;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Dataphone AG (https://dataphone.ch/de/software/art-3-smarte-datenbrille);Visual Computing;Konnektivitaet;Prozessdauer;Logistik & Post;Datenspeicherung und -bereitstellung;Deliver;Deliver13-15:
579;Smarte Datenbrille "DIWA" von DATAPHONE reduziert Pickzeiten und Fehlerquoten;https://dataphone.ch/de/software/art-3-smarte-datenbrille;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Dataphone AG (https://dataphone.ch/de/software/art-3-smarte-datenbrille);Visual Computing;Konnektivitaet;Mitarbeiterzufriedenheit;Logistik & Post;Datenspeicherung und -bereitstellung;Deliver;Deliver13-15:
580;Pick-by-Vision Loesung fuer die Intralogistik. Wird von VW verwendet um Abgasanlagen kuenftig genauer zu Kommissionieren und zu Sequenzieren;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/261c-schnellecke-group-ubimax/einsatz-der-pick-by-vision-loesung-xpick.html;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);Visual Computing;Konnektivitaet;Ordnung & Sauberkeit;Automobil & -zulieferer;Datenspeicherung und -bereitstellung;Source;Source4-6:
580;Pick-by-Vision Loesung fuer die Intralogistik. Wird von VW verwendet um Abgasanlagen kuenftig genauer zu Kommissionieren und zu Sequenzieren;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/261c-schnellecke-group-ubimax/einsatz-der-pick-by-vision-loesung-xpick.html;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);Visual Computing;Konnektivitaet;Unternehmenskommunikation;Automobil & -zulieferer;Datenspeicherung und -bereitstellung;Source;Source4-6:
581;Picavi Pick-by-Vision - Kommissionierung mit Datenbrille - beim Kosmetikhersteller Dr. Babor im Echtbetrieb;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/339-picavi-gmbh/beitrag-picavi-gmbh.html;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Picavi GmbH (https://picavi.com/hardware/);Visual Computing;Konnektivitaet;Mitarbeiterzufriedenheit;Kosmetik. Pflege. Reinigung;Datenspeicherung und -bereitstellung;Deliver;Deliver8-11:
581;Picavi Pick-by-Vision - Kommissionierung mit Datenbrille - beim Kosmetikhersteller Dr. Babor im Echtbetrieb;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/339-picavi-gmbh/beitrag-picavi-gmbh.html;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Picavi GmbH (https://picavi.com/hardware/);Visual Computing;Konnektivitaet;Ordnung & Sauberkeit;Kosmetik. Pflege. Reinigung;Datenspeicherung und -bereitstellung;Deliver;Deliver8-11:
582;"R.O.S.S. - Remote on-site Service System" von Kieback&Peter ist ein Remote Wartungs- und Stoerfallservice der Anlagentechniker mit smarten Datenbrillen zu entsprechenden Anlagen schickt und mithilfe eines Experten aus der Ferne die Wartung durchfuehren kan;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/472-kieback-peter-ross/beitrag-kieback-peter-ross.html;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);Visual Computing;Sichtbarkeit;Produkt- & Dienstleistungseigenschaften;Immobilien. Facility Mg;Datenspeicherung und -bereitstellung;Make;Make3:
582;"R.O.S.S. - Remote on-site Service System" von Kieback&Peter ist ein Remote Wartungs- und Stoerfallservice der Anlagentechniker mit smarten Datenbrillen zu entsprechenden Anlagen schickt und mithilfe eines Experten aus der Ferne die Wartung durchfuehren kan;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/472-kieback-peter-ross/beitrag-kieback-peter-ross.html;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);Visual Computing;Sichtbarkeit;Ordnung & Sauberkeit;Immobilien. Facility Mg;Datenspeicherung und -bereitstellung;Make;Make3:
583;DHL SC nutzt neuste "Smart Glasses" in der Logistik;https://www.dhl.com/global-en/home/press/press-archive/2019/dhl-supply-chain-deploys-latest-version-of-smart-glasses-worldwide.html;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Visual Computing;Konnektivitaet;Ordnung & Sauberkeit;Logistik & Post;Unterstuetzung der MA;Deliver;Deliver8-11:
583;DHL SC nutzt neuste "Smart Glasses" in der Logistik;https://www.dhl.com/global-en/home/press/press-archive/2019/dhl-supply-chain-deploys-latest-version-of-smart-glasses-worldwide.html;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Visual Computing;Konnektivitaet;Unternehmenskommunikation;Logistik & Post;Unterstuetzung der MA;Deliver;Deliver8-11:
584;Klosterfrau Healthcare Group nutzt Datenbrille in der Logistik;https://www.eurotransport.de/artikel/klosterfrau-setzt-auf-picavi-brille-datenbrillen-bringen-30-prozent-zeitersparnis-10476366.html;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Visual Computing;Konnektivitaet;Ergonomie;Pharma;Datenspeicherung und -bereitstellung;Source;Source4-6:
584;Klosterfrau Healthcare Group nutzt Datenbrille in der Logistik;https://www.eurotransport.de/artikel/klosterfrau-setzt-auf-picavi-brille-datenbrillen-bringen-30-prozent-zeitersparnis-10476366.html;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Visual Computing;Konnektivitaet;Ordnung & Sauberkeit;Pharma;Datenspeicherung und -bereitstellung;Source;Source4-6:
587;Location (indoor) & Condition moitoring - kontakt.io;https://kontakt.io/industrial-solution/;Etabliert;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Kontakt (https://kontakt.io/);Ortsbestimmungs Sensorik;Sichtbarkeit;Ordnung & Sauberkeit;Mehrere Branchen moeglich;Oertliche (Rueck-) Verfolgung;Make;Make3:
587;Location (indoor) & Condition moitoring - kontakt.io;https://kontakt.io/industrial-solution/;Etabliert;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Kontakt (https://kontakt.io/);Ortsbestimmungs Sensorik;Sichtbarkeit;Durchsichtigkeit;Mehrere Branchen moeglich;Oertliche (Rueck-) Verfolgung;Make;Make3:
588;Zustandsmonitoring & Blockchain - modum;https://modum.io/application-areas;Etabliert;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;Modum (https://modum.io/);Blockchain;Prognosefaehigkeit;Sicherheit;Pharma;Verifizierung;Enable;Enable9-11:
588;Zustandsmonitoring & Blockchain - modum;https://modum.io/application-areas;Etabliert;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;Modum (https://modum.io/);Blockchain;Prognosefaehigkeit;Kundenbeziehung;Pharma;Verifizierung;Enable;Enable9-11:
589;Gini & Jony Creating a Customer Focused Shopping Experience with Blockchain & IoT;https://www.iotone.com/casestudy/creating-a-customer-focused-shopping-experience-with-blockchain-amp-iot/c994;Pilotanwendung;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;Nucleus Vison (https://www.nucleus.vision/technology);Blockchain;Konnektivitaet;Sicherheit;Retail;Verifizierung;Enable;Enable9-11:
589;Gini & Jony Creating a Customer Focused Shopping Experience with Blockchain & IoT;https://www.iotone.com/casestudy/creating-a-customer-focused-shopping-experience-with-blockchain-amp-iot/c994;Pilotanwendung;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;Nucleus Vison (https://www.nucleus.vision/technology);Blockchain;Konnektivitaet;Durchsichtigkeit;Retail;Verifizierung;Enable;Enable9-11:
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
